route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_time
T1,T1@2,T1-2@2#1238,,,1,,T1-2,1,54
T1,T1@2,T1-2@2#1253,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1308,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1323,,,1,,T1-2,1,54
T1,T1@2,T1-2@2#1338,,,1,,T1-2,1,54
T1,T1@2,T1-2@2#1353,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1408,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1423,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1438,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1458,,,1,,T1-2,1,54
T1,T1@2,T1-2@2#1518,,,1,,T1-2,1,54
T1,T1@2,T1-2@2#1533,,,1,,T1-2,2,54
T1,T1@2,T1-2@2#1548,,,1,,T1-2,1,54
T1,T1@2,T1-2@2#1603,,,1,,T1-2,2,56
T1,T1@2,T1-2@2#1618,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1633,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1648,,,1,,T1-2,2,56
T1,T1@2,T1-2@2#1700,,,1,,T1-2,2,56
T1,T1@2,T1-2@2#1712,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1724,,,1,,T1-2,2,56
T1,T1@2,T1-2@2#1736,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1748,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1800,,,1,,T1-2,2,56
T1,T1@2,T1-2@2#1812,,,1,,T1-2,2,56
T1,T1@2,T1-2@2#1827,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1842,,,1,,T1-2,1,56
T1,T1@2,T1-2@2#1912,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#1942,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#2012,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#2042,,,1,,T1-2,1,46
T1,T1@2,T1-2@2#2102,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#2122,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#2147,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#2210,,,1,,T1-2,1,46
T1,T1@2,T1-2@2#2230,,,1,,T1-2,1,46
T1,T1@2,T1-2@2#2250,,,1,,T1-2,1,46
T1,T1@2,T1-2@2#2322,,,1,,T1-2,2,46
T1,T1@2,T1-2@2#2358,,,1,,T1-2,1,46
T1,T1@3,T1-2@3#5,,,1,,T1-2,2,46
T1,T1@3,T1-2@3#528,,,1,,T1-2,1,46
T1,T1@3,T1-2@3#600,,,1,,T1-2,2,46
T1,T1@3,T1-2@3#627,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#652,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#712,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#732,,,1,,T1-2,1,53
T1,T1@3,T1-2@3#752,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#812,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#832,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#852,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#912,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#932,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#952,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1012,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1032,,,1,,T1-2,1,53
T1,T1@3,T1-2@3#1052,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1112,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1132,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1152,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1211,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1230,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1249,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1308,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1327,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1346,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1405,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1424,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1443,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1502,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1521,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1540,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1559,,,1,,T1-2,1,53
T1,T1@3,T1-2@3#1617,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1635,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1653,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1711,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1729,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1747,,,1,,T1-2,1,55
T1,T1@3,T1-2@3#1805,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1823,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1841,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1859,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1917,,,1,,T1-2,2,55
T1,T1@3,T1-2@3#1933,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#1947,,,1,,T1-2,1,53
T1,T1@3,T1-2@3#2001,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#2015,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#2033,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#2058,,,1,,T1-2,2,53
T1,T1@3,T1-2@3#2123,,,1,,T1-2,1,46
T1,T1@3,T1-2@3#2148,,,1,,T1-2,2,46
T1,T1@3,T1-2@3#2213,,,1,,T1-2,1,46
T1,T1@3,T1-2@3#2240,,,1,,T1-2,2,46
T1,T1@3,T1-2@3#2308,,,1,,T1-2,1,46
T1,T1@3,T1-2@3#2336,,,1,,T1-2,1,46
T1,T1@5,T1-2@5#5,,,1,,T1-2,2,46
T1,T1@5,T1-2@5#528,,,1,,T1-2,1,46
T1,T1@5,T1-2@5#600,,,1,,T1-2,2,46
T1,T1@5,T1-2@5#627,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#652,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#712,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#732,,,1,,T1-2,1,53
T1,T1@5,T1-2@5#752,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#812,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#832,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#852,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#912,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#932,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#952,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1012,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1032,,,1,,T1-2,1,53
T1,T1@5,T1-2@5#1052,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1112,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1132,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1152,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1211,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1230,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1249,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1308,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1327,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1346,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1405,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1424,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1443,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1502,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1521,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1540,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1559,,,1,,T1-2,1,53
T1,T1@5,T1-2@5#1617,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1635,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1653,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1711,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1729,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1747,,,1,,T1-2,1,55
T1,T1@5,T1-2@5#1805,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1823,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1841,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1859,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1917,,,1,,T1-2,2,55
T1,T1@5,T1-2@5#1933,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#1947,,,1,,T1-2,1,53
T1,T1@5,T1-2@5#2001,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#2015,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#2033,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#2058,,,1,,T1-2,2,53
T1,T1@5,T1-2@5#2123,,,1,,T1-2,1,46
T1,T1@5,T1-2@5#2148,,,1,,T1-2,2,46
T1,T1@5,T1-2@5#2213,,,1,,T1-2,1,46
T1,T1@5,T1-2@5#2240,,,1,,T1-2,2,46
T1,T1@5,T1-2@5#2308,,,1,,T1-2,1,46
T1,T1@5,T1-2@5#2336,,,1,,T1-2,1,46
T1,T1@1,T1-1@1#0,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#515,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#535,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#550,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#605,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#620,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#630,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#640,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#650,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#700,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#707,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#714,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#721,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#730,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#740,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#749,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#758,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#806,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#814,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#822,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#829,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#836,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#843,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#850,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#857,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#904,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#911,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#918,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#926,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#934,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#946,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#958,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1011,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1024,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1037,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1050,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1103,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1116,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1129,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1141,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1153,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1205,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1217,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1229,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1241,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1253,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1305,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1317,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1328,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1339,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1351,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1403,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1415,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1428,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1441,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1451,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1501,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1511,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1521,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1532,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1543,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1554,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1605,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1616,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1626,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1636,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1646,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1656,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#1706,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1715,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1724,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1733,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1742,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1750,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1758,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1806,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1816,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1826,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1836,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1846,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1856,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1906,,,0,,T1-1,1,60
T1,T1@1,T1-1@1#1916,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1928,,,0,,T1-1,2,60
T1,T1@1,T1-1@1#1941,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#1954,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#2007,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2021,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#2035,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2048,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2103,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2121,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2143,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2203,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#2223,,,0,,T1-1,1,53
T1,T1@1,T1-1@1#2247,,,0,,T1-1,2,53
T1,T1@1,T1-1@1#2323,,,0,,T1-1,2,53
T1,T1@2,T1-1@2#550,,,0,,T1-1,2,46
T1,T1@2,T1-1@2#614,,,0,,T1-1,1,46
T1,T1@2,T1-1@2#632,,,0,,T1-1,1,46
T1,T1@2,T1-1@2#648,,,0,,T1-1,2,46
T1,T1@2,T1-1@2#703,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#718,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#732,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#746,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#800,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#816,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#832,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#849,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#906,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#922,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#938,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#958,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1018,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1039,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1101,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1124,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1147,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1210,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1233,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1256,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1319,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1334,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1349,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1404,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1419,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1434,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1449,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1504,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1519,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1534,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1549,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1604,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1629,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1644,,,0,,T1-1,1,52
T1,T1@2,T1-1@2#1659,,,0,,T1-1,2,52
T1,T1@2,T1-1@2#1714,,,0,,T1-1,1,54
T1,T1@2,T1-1@2#1729,,,0,,T1-1,1,54
T1,T1@2,T1-1@2#1744,,,0,,T1-1,2,54
T1,T1@2,T1-1@2#1757,,,0,,T1-1,2,54
T1,T1@2,T1-1@2#1810,,,0,,T1-1,1,54
T1,T1@2,T1-1@2#1823,,,0,,T1-1,2,54
T1,T1@2,T1-1@2#1835,,,0,,T1-1,1,54
T1,T1@2,T1-1@2#1847,,,0,,T1-1,1,54
T1,T1@2,T1-1@2#1859,,,0,,T1-1,2,54
T1,T1@2,T1-1@2#1911,,,0,,T1-1,2,54
T1,T1@2,T1-1@2#1926,,,0,,T1-1,1,54
T1,T1@2,T1-1@2#1941,,,0,,T1-1,1,48
T1,T1@2,T1-1@2#2011,,,0,,T1-1,2,48
T1,T1@2,T1-1@2#2038,,,0,,T1-1,2,48
T1,T1@2,T1-1@2#2108,,,0,,T1-1,2,48
T1,T1@2,T1-1@2#2138,,,0,,T1-1,1,48
T1,T1@2,T1-1@2#2158,,,0,,T1-1,2,48
T1,T1@2,T1-1@2#2218,,,0,,T1-1,2,46
T1,T1@2,T1-1@2#2238,,,0,,T1-1,2,46
T1,T1@2,T1-1@2#2307,,,0,,T1-1,1,46
T1,T1@2,T1-1@2#2350,,,0,,T1-1,1,46
T1,T1@3,T1-1@3#0,,,0,,T1-1,1,45
T1,T1@3,T1-1@3#550,,,0,,T1-1,2,45
T1,T1@3,T1-1@3#627,,,0,,T1-1,1,45
T1,T1@3,T1-1@3#652,,,0,,T1-1,2,45
T1,T1@3,T1-1@3#712,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#732,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#752,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#812,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#832,,,0,,T1-1,1,55
T1,T1@3,T1-1@3#852,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#912,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#932,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#952,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1012,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1032,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1052,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1112,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1132,,,0,,T1-1,1,55
T1,T1@3,T1-1@3#1152,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1212,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1232,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1252,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1310,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1328,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1346,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1404,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1422,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1440,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1459,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1517,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1536,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1555,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1614,,,0,,T1-1,2,55
T1,T1@3,T1-1@3#1634,,,0,,T1-1,2,54
T1,T1@3,T1-1@3#1653,,,0,,T1-1,1,54
T1,T1@3,T1-1@3#1712,,,0,,T1-1,2,54
T1,T1@3,T1-1@3#1730,,,0,,T1-1,1,54
T1,T1@3,T1-1@3#1745,,,0,,T1-1,2,54
T1,T1@3,T1-1@3#1800,,,0,,T1-1,2,54
T1,T1@3,T1-1@3#1816,,,0,,T1-1,2,54
T1,T1@3,T1-1@3#1834,,,0,,T1-1,2,54
T1,T1@3,T1-1@3#1852,,,0,,T1-1,1,54
T1,T1@3,T1-1@3#1910,,,0,,T1-1,2,48
T1,T1@3,T1-1@3#1928,,,0,,T1-1,2,48
T1,T1@3,T1-1@3#1946,,,0,,T1-1,2,48
T1,T1@3,T1-1@3#2006,,,0,,T1-1,2,48
T1,T1@3,T1-1@3#2026,,,0,,T1-1,2,48
T1,T1@3,T1-1@3#2046,,,0,,T1-1,1,48
T1,T1@3,T1-1@3#2108,,,0,,T1-1,2,48
T1,T1@3,T1-1@3#2132,,,0,,T1-1,2,45
T1,T1@3,T1-1@3#2159,,,0,,T1-1,2,45
T1,T1@3,T1-1@3#2226,,,0,,T1-1,1,45
T1,T1@3,T1-1@3#2253,,,0,,T1-1,1,45
T1,T1@3,T1-1@3#2323,,,0,,T1-1,2,45
T1,T1@5,T1-1@5#0,,,0,,T1-1,1,45
T1,T1@5,T1-1@5#550,,,0,,T1-1,2,45
T1,T1@5,T1-1@5#627,,,0,,T1-1,1,45
T1,T1@5,T1-1@5#652,,,0,,T1-1,2,45
T1,T1@5,T1-1@5#712,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#732,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#752,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#812,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#832,,,0,,T1-1,1,55
T1,T1@5,T1-1@5#852,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#912,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#932,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#952,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1012,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1032,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1052,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1112,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1132,,,0,,T1-1,1,55
T1,T1@5,T1-1@5#1152,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1212,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1232,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1252,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1310,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1328,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1346,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1404,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1422,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1440,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1459,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1517,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1536,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1555,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1614,,,0,,T1-1,2,55
T1,T1@5,T1-1@5#1634,,,0,,T1-1,2,54
T1,T1@5,T1-1@5#1653,,,0,,T1-1,1,54
T1,T1@5,T1-1@5#1712,,,0,,T1-1,2,54
T1,T1@5,T1-1@5#1730,,,0,,T1-1,1,54
T1,T1@5,T1-1@5#1745,,,0,,T1-1,2,54
T1,T1@5,T1-1@5#1800,,,0,,T1-1,2,54
T1,T1@5,T1-1@5#1816,,,0,,T1-1,2,54
T1,T1@5,T1-1@5#1834,,,0,,T1-1,2,54
T1,T1@5,T1-1@5#1852,,,0,,T1-1,1,54
T1,T1@5,T1-1@5#1910,,,0,,T1-1,2,48
T1,T1@5,T1-1@5#1928,,,0,,T1-1,2,48
T1,T1@5,T1-1@5#1946,,,0,,T1-1,2,48
T1,T1@5,T1-1@5#2006,,,0,,T1-1,2,48
T1,T1@5,T1-1@5#2026,,,0,,T1-1,2,48
T1,T1@5,T1-1@5#2046,,,0,,T1-1,1,48
T1,T1@5,T1-1@5#2108,,,0,,T1-1,2,48
T1,T1@5,T1-1@5#2132,,,0,,T1-1,2,45
T1,T1@5,T1-1@5#2159,,,0,,T1-1,2,45
T1,T1@5,T1-1@5#2226,,,0,,T1-1,1,45
T1,T1@5,T1-1@5#2253,,,0,,T1-1,1,45
T1,T1@5,T1-1@5#2323,,,0,,T1-1,2,45
T1D,T1D@1,T1D-1@1#621,,,0,,T1D-1,2,50
T1D,T1D@1,T1D-1@1#631,,,0,,T1D-1,2,57
T1D,T1D@1,T1D-1@1#640,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#649,,,0,,T1D-1,2,57
T1D,T1D@1,T1D-1@1#658,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#706,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#714,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#723,,,0,,T1D-1,2,57
T1D,T1D@1,T1D-1@1#732,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#741,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#751,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#801,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#810,,,0,,T1D-1,2,57
T1D,T1D@1,T1D-1@1#819,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#828,,,0,,T1D-1,2,57
T1D,T1D@1,T1D-1@1#838,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#847,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#856,,,0,,T1D-1,1,57
T1D,T1D@1,T1D-1@1#905,,,0,,T1D-1,1,50
T1D,T1D@1,T1D-1@1#915,,,0,,T1D-1,1,50
T1D,T1D@1,T1D-1@1#926,,,0,,T1D-1,2,50
